Adresse;Bezirk;WBezArt;Wahlbezirk;AghWkr;StimmArt;OstWest;WberIns;Waehler;Waehlerp;Gueltig;Gueltigp;Unguelt;Ungueltp;P01;P01p;P02;P02p;P03;P03p;P04;P04p;P05;P05p;P06;P06p;P07;P07p;P08;P08p;P09;P09p;P10;P10p;P11;P11p;P12;P12p;P13;P13p;P14;P14p;P15;P15p;P16;P16p;P17;P17p;P18;P18p;P19;P19p;P20;P20p;P21;P21p;P22;P22p;P23;P23p;P24;P24p;P25;P25p;P26;P26p;P27;P27p;P28;P28p;P29;P29p;P30;P30p;P31;P31p;P32;P32p;P33;P33p;P34;P34p;P35;P35p;P36;P36p;P37;P37p;P38;P38p;P39;P39p;P40;P40p;P41;P41p;P42;P42p
03B3E;03;B;3E;03;2;O;0;1080;0,0;1068;98,9;12;1,1;328;30,7;169;15,8;239;22,4;214;20,0;10;0,9;5;0,5;8;0,7;0;0,0;0;0,0;3;0,3;0;0,0;0;0,0;5;0,5;0;0,0;0;0,0;0;0,0;1;0,1;2;0,2;1;0,1;8;0,7;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;74;6,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B3F;03;B;3F;03;2;O;0;622;0,0;615;99,2;5;0,8;174;28,3;72;11,7;178;28,9;114;18,5;3;0,5;6;1,0;7;1,1;0;0,0;1;0,2;2;0,3;2;0,3;0;0,0;5;0,8;0;0,0;0;0,0;0;0,0;2;0,3;4;0,7;1;0,2;5;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;39;6,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B4A;03;B;4A;04;2;O;0;789;0,0;780;98,9;9;1,1;229;29,4;128;16,4;95;12,2;218;27,9;5;0,6;13;1,7;10;1,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;0,5;0;0,0;1;0,1;0;0,0;12;1,5;14;1,8;0;0,0;4;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;46;5,9;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B4B;03;B;4B;04;2;O;0;862;0,0;850;98,6;12;1,4;296;34,8;133;15,6;94;11,1;208;24,5;11;1,3;15;1,8;17;2,0;0;0,0;2;0,2;2;0,2;1;0,1;0;0,0;2;0,2;0;0,0;1;0,1;0;0,0;13;1,5;9;1,1;1;0,1;7;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;35;4,1;3;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B4C;03;B;4C;04;2;O;0;769;0,0;755;98,4;12;1,6;280;37,1;114;15,1;60;7,9;215;28,5;8;1,1;14;1,9;9;1,2;0;0,0;2;0,3;2;0,3;2;0,3;0;0,0;4;0,5;0;0,0;0;0,0;0;0,0;9;1,2;9;1,2;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;25;3,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B4D;03;B;4D;04;2;O;0;758;0,0;755;99,6;3;0,4;273;36,2;151;20,0;69;9,1;138;18,3;9;1,2;12;1,6;13;1,7;0;0,0;0;0,0;3;0,4;1;0,1;0;0,0;3;0,4;0;0,0;0;0,0;0;0,0;16;2,1;15;2,0;1;0,1;5;0,7;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;41;5,4;4;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B4E;03;B;4E;04;2;O;0;1049;0,0;1037;98,9;12;1,1;262;25,3;325;31,3;111;10,7;189;18,2;12;1,2;20;1,9;13;1,3;0;0,0;1;0,1;0;0,0;1;0,1;0;0,0;5;0,5;0;0,0;0;0,0;0;0,0;17;1,6;27;2,6;2;0,2;0;0,0;3;0,3;0;0,0;0;0,0;0;0,0;0;0,0;39;3,8;10;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B5A;03;B;5A;05;2;O;0;840;0,0;826;98,3;14;1,7;286;34,6;109;13,2;122;14,8;200;24,2;7;0,8;7;0,8;10;1,2;0;0,0;1;0,1;4;0,5;0;0,0;0;0,0;5;0,6;0;0,0;0;0,0;0;0,0;6;0,7;7;0,8;0;0,0;6;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;51;6,2;5;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B5B;03;B;5B;05;2;O;0;993;0,0;977;98,9;11;1,1;278;28,5;122;12,5;215;22,0;199;20,4;13;1,3;10;1,0;14;1,4;0;0,0;2;0,2;2;0,2;2;0,2;0;0,0;6;0,6;0;0,0;0;0,0;0;0,0;14;1,4;9;0,9;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;85;8,7;5;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B5C;03;B;5C;05;2;O;0;923;0,0;914;99,0;9;1,0;277;30,3;136;14,9;124;13,6;269;29,4;7;0,8;6;0,7;9;1,0;0;0,0;0;0,0;3;0,3;1;0,1;0;0,0;8;0,9;0;0,0;0;0,0;0;0,0;11;1,2;10;1,1;0;0,0;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;46;5,0;5;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B5D;03;B;5D;05;2;O;0;923;0,0;915;99,1;8;0,9;290;31,7;123;13,4;143;15,6;217;23,7;9;1,0;19;2,1;17;1,9;0;0,0;1;0,1;1;0,1;0;0,0;0;0,0;2;0,2;0;0,0;0;0,0;0;0,0;14;1,5;7;0,8;1;0,1;6;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;62;6,8;3;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B5E;03;B;5E;05;2;O;0;638;0,0;631;98,9;7;1,1;208;33,0;101;16,0;72;11,4;127;20,1;5;0,8;12;1,9;12;1,9;0;0,0;1;0,2;0;0,0;3;0,5;0;0,0;5;0,8;0;0,0;0;0,0;0;0,0;9;1,4;27;4,3;1;0,2;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;39;6,2;7;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B5F;03;B;5F;05;2;O;0;504;0,0;501;99,4;3;0,6;179;35,7;90;18,0;33;6,6;100;20,0;8;1,6;8;1,6;10;2,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;10;2,0;39;7,8;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;21;4,2;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B6A;03;B;6A;06;2;O;0;805;0,0;803;99,8;2;0,2;216;26,9;63;7,8;264;32,9;131;16,3;9;1,1;7;0,9;7;0,9;0;0,0;1;0,1;2;0,2;1;0,1;0;0,0;10;1,2;0;0,0;0;0,0;0;0,0;6;0,7;4;0,5;1;0,1;8;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;70;8,7;3;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B6B;03;B;6B;06;2;O;0;814;0,0;810;99,6;3;0,4;187;23,1;78;9,6;293;36,2;110;13,6;14;1,7;10;1,2;9;1,1;0;0,0;0;0,0;2;0,2;0;0,0;0;0,0;15;1,9;0;0,0;1;0,1;0;0,0;2;0,2;3;0,4;2;0,2;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;80;9,9;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B6C;03;B;6C;06;2;O;0;831;0,0;818;99,5;4;0,5;209;25,6;77;9,4;313;38,3;88;10,8;16;2,0;3;0,4;11;1,3;0;0,0;0;0,0;1;0,1;2;0,2;0;0,0;9;1,1;0;0,0;1;0,1;0;0,0;3;0,4;8;1,0;0;0,0;3;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;68;8,3;6;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B6D;03;B;6D;06;2;O;0;833;0,0;831;99,8;2;0,2;195;23,5;87;10,5;318;38,3;87;10,5;13;1,6;6;0,7;6;0,7;0;0,0;2;0,2;2;0,2;2;0,2;0;0,0;16;1,9;0;0,0;0;0,0;0;0,0;8;1,0;14;1,7;0;0,0;2;0,2;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;69;8,3;3;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B6E;03;B;6E;06;2;O;0;758;0,0;747;99,9;1;0,1;171;22,9;76;10,2;312;41,8;76;10,2;21;2,8;2;0,3;4;0,5;0;0,0;1;0,1;1;0,1;0;0,0;0;0,0;7;0,9;0;0,0;0;0,0;0;0,0;2;0,3;5;0,7;0;0,0;3;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;58;7,8;8;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B6F;03;B;6F;06;2;O;0;781;0,0;777;99,5;4;0,5;219;28,2;72;9,3;305;39,3;68;8,8;16;2,1;2;0,3;4;0,5;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;13;1,7;0;0,0;0;0,0;0;0,0;1;0,1;7;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;68;8,8;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B6G;03;B;6G;06;2;O;0;575;0,0;569;99,5;3;0,5;146;25,7;37;6,5;227;39,9;54;9,5;10;1,8;2;0,4;10;1,8;0;0,0;0;0,0;1;0,2;2;0,4;0;0,0;4;0,7;0;0,0;0;0,0;0;0,0;3;0,5;10;1,8;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;57;10,0;4;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B7A;03;B;7A;07;2;O;0;643;0,0;627;98,6;9;1,4;205;32,7;72;11,5;112;17,9;120;19,1;15;2,4;12;1,9;8;1,3;0;0,0;0;0,0;2;0,3;1;0,2;0;0,0;5;0,8;0;0,0;2;0,3;0;0,0;7;1,1;8;1,3;1;0,2;2;0,3;3;0,5;0;0,0;0;0,0;0;0,0;0;0,0;45;7,2;7;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B7B;03;B;7B;07;2;O;0;478;0,0;469;99,2;4;0,8;128;27,3;81;17,3;85;18,1;92;19,6;5;1,1;4;0,9;6;1,3;0;0,0;0;0,0;1;0,2;2;0,4;0;0,0;3;0,6;0;0,0;2;0,4;0;0,0;6;1,3;4;0,9;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;45;9,6;4;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B7C;03;B;7C;07;2;O;0;816;0,0;807;98,9;9;1,1;260;32,2;95;11,8;161;20,0;172;21,3;8;1,0;7;0,9;12;1,5;0;0,0;0;0,0;2;0,2;2;0,2;0;0,0;3;0,4;0;0,0;1;0,1;0;0,0;7;0,9;5;0,6;1;0,1;1;0,1;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;62;7,7;6;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B7D;03;B;7D;07;2;O;0;671;0,0;667;99,4;4;0,6;206;30,9;61;9,1;118;17,7;177;26,5;11;1,6;7;1,0;12;1,8;0;0,0;1;0,1;2;0,3;0;0,0;0;0,0;8;1,2;0;0,0;2;0,3;0;0,0;1;0,1;8;1,2;0;0,0;7;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;39;5,8;7;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B7E;03;B;7E;07;2;O;0;1105;0,0;1097;99,4;7;0,6;296;27,0;144;13,1;325;29,6;181;16,5;16;1,5;4;0,4;8;0,7;0;0,0;3;0,3;0;0,0;2;0,2;0;0,0;6;0,5;0;0,0;0;0,0;0;0,0;5;0,5;7;0,6;0;0,0;2;0,2;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;92;8,4;5;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B7F;03;B;7F;07;2;O;0;887;0,0;884;99,8;2;0,2;255;28,8;105;11,9;263;29,8;131;14,8;14;1,6;10;1,1;9;1,0;0;0,0;1;0,1;1;0,1;2;0,2;0;0,0;13;1,5;0;0,0;0;0,0;0;0,0;4;0,5;12;1,4;3;0,3;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;58;6,6;2;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B8A;03;B;8A;08;2;O;0;769;0,0;764;99,3;5;0,7;234;30,6;69;9,0;188;24,6;152;19,9;18;2,4;6;0,8;13;1,7;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;9;1,2;0;0,0;1;0,1;0;0,0;5;0,7;5;0,7;0;0,0;3;0,4;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;53;6,9;5;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B8B;03;B;8B;08;2;O;0;863;0,0;852;99,0;9;1,0;211;24,8;80;9,4;365;42,8;86;10,1;14;1,6;2;0,2;6;0,7;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;10;1,2;0;0,0;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;72;8,5;3;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B8C;03;B;8C;08;2;O;0;617;0,0;615;99,8;1;0,2;162;26,3;72;11,7;196;31,9;116;18,9;8;1,3;2;0,3;6;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;6;1,0;0;0,0;0;0,0;0;0,0;3;0,5;3;0,5;1;0,2;4;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;35;5,7;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B8D;03;B;8D;08;2;O;0;927;0,0;923;99,6;4;0,4;236;25,6;99;10,7;354;38,4;87;9,4;25;2,7;5;0,5;10;1,1;0;0,0;1;0,1;2;0,2;3;0,3;0;0,0;14;1,5;0;0,0;1;0,1;0;0,0;4;0,4;4;0,4;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;73;7,9;4;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B8E;03;B;8E;08;2;O;0;1028;0,0;1019;99,1;9;0,9;260;25,5;128;12,6;365;35,8;141;13,8;19;1,9;2;0,2;5;0,5;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;7;0,7;0;0,0;0;0,0;0;0,0;2;0,2;3;0,3;1;0,1;3;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;81;7,9;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B8F;03;B;8F;08;2;O;0;788;0,0;785;99,6;3;0,4;205;26,1;80;10,2;288;36,7;81;10,3;23;2,9;1;0,1;8;1,0;0;0,0;1;0,1;0;0,0;1;0,1;0;0,0;9;1,1;0;0,0;0;0,0;0;0,0;4;0,5;4;0,5;1;0,1;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;73;9,3;5;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B8G;03;B;8G;08;2;O;0;422;0,0;417;99,3;3;0,7;98;23,5;47;11,3;184;44,1;34;8,2;10;2,4;2;0,5;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;3;0,7;0;0,0;0;0,0;0;0,0;1;0,2;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;34;8,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B9A;03;B;9A;09;2;O;0;431;0,0;427;99,1;4;0,9;138;32,3;56;13,1;85;19,9;87;20,4;3;0,7;8;1,9;5;1,2;0;0,0;1;0,2;2;0,5;1;0,2;0;0,0;4;0,9;0;0,0;0;0,0;0;0,0;5;1,2;3;0,7;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;25;5,9;3;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B9B;03;B;9B;09;2;O;0;412;0,0;411;99,8;1;0,2;118;28,7;58;14,1;105;25,5;57;13,9;4;1,0;7;1,7;1;0,2;0;0,0;2;0,5;2;0,5;1;0,2;0;0,0;12;2,9;0;0,0;0;0,0;0;0,0;9;2,2;4;1,0;0;0,0;1;0,2;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;25;6,1;3;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B9C;03;B;9C;09;2;O;0;1036;0,0;1018;99,1;9;0,9;399;39,2;110;10,8;59;5,8;342;33,6;3;0,3;20;2,0;13;1,3;0;0,0;3;0,3;0;0,0;1;0,1;0;0,0;6;0,6;0;0,0;0;0,0;0;0,0;15;1,5;11;1,1;2;0,2;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;29;2,8;4;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B9D;03;B;9D;09;2;O;0;1065;0,0;1043;97,9;22;2,1;379;36,3;136;13,0;128;12,3;271;26,0;8;0,8;16;1,5;15;1,4;0;0,0;1;0,1;0;0,0;3;0,3;0;0,0;8;0,8;0;0,0;0;0,0;0;0,0;14;1,3;7;0,7;0;0,0;4;0,4;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;44;4,2;8;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B9E;03;B;9E;09;2;O;0;796;0,0;794;99,7;2;0,3;221;27,8;76;9,6;211;26,6;158;19,9;9;1,1;3;0,4;12;1,5;0;0,0;1;0,1;2;0,3;3;0,4;0;0,0;8;1,0;0;0,0;0;0,0;0;0,0;6;0,8;9;1,1;1;0,1;4;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;63;7,9;7;0,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B9F;03;B;9F;09;2;O;0;806;0,0;793;98,4;13;1,6;218;27,5;78;9,8;244;30,8;140;17,7;9;1,1;8;1,0;3;0,4;0;0,0;1;0,1;1;0,1;2;0,3;0;0,0;9;1,1;0;0,0;0;0,0;0;0,0;4;0,5;4;0,5;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;68;8,6;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03B9G;03;B;9G;09;2;O;0;960;0,0;955;99,5;5;0,5;282;29,5;116;12,1;310;32,5;132;13,8;14;1,5;2;0,2;8;0,8;0;0,0;1;0,1;0;0,0;1;0,1;0;0,0;5;0,5;0;0,0;1;0,1;0;0,0;6;0,6;3;0,3;0;0,0;8;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;65;6,8;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03W101;03;W;101;01;2;O;2047;812;39,7;803;98,9;9;1,1;214;26,7;156;19,4;104;13,0;176;21,9;12;1,5;21;2,6;12;1,5;0;0,0;1;0,1;1;0,1;0;0,0;0;0,0;5;0,6;0;0,0;0;0,0;0;0,0;9;1,1;12;1,5;2;0,2;4;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;73;9,1;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03W102;03;W;102;01;2;O;2130;750;35,2;731;97,5;19;2,5;245;33,5;126;17,2;46;6,3;164;22,4;8;1,1;29;4,0;11;1,5;0;0,0;1;0,1;1;0,1;0;0,0;0;0,0;7;1,0;0;0,0;2;0,3;0;0,0;15;2,1;4;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;64;8,8;8;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03W103;03;W;103;01;2;O;1521;547;36,0;533;97,4;14;2,6;184;34,5;83;15,6;40;7,5;126;23,6;10;1,9;25;4,7;7;1,3;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;3;0,6;0;0,0;0;0,0;0;0,0;2;0,4;5;0,9;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;39;7,3;6;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03W104;03;W;104;01;2;O;1158;445;38,4;440;98,9;5;1,1;147;33,4;60;13,6;22;5,0;144;32,7;1;0,2;10;2,3;2;0,5;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;2;0,5;0;0,0;2;0,5;0;0,0;2;0,5;7;1,6;0;0,0;5;1,1;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;32;7,3;3;0,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03W105;03;W;105;01;2;O;1916;573;29,9;562;98,1;11;1,9;206;36,7;41;7,3;31;5,5;130;23,1;2;0,4;36;6,4;19;3,4;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;19;3,4;7;1,2;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;56;10,0;9;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
03W106;03;W;106;01;2;O;1825;673;36,9;662;98,5;10;1,5;247;37,3;80;12,1;30;4,5;190;28,7;5;0,8;20;3,0;8;1,2;0;0,0;2;0,3;2;0,3;2;0,3;0;0,0;3;0,5;0;0,0;1;0,2;0;0,0;11;1,7;7;1,1;1;0,2;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;47;7,1;4;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0
